# side(0=real,1=sim) event ncl R_cm rms_cm medtb
0 89 17 52.21 0.1502 26.3
0 89 38 92.41 0.0748 517.0
0 89 19 51.21 0.0750 477.9
0 89 25 66.61 0.0979 70.3
0 89 39 304.89 0.0544 840.3
0 89 17 63.25 0.0910 449.3
0 89 22 174.75 0.0488 736.0
0 89 18 89.30 0.0894 790.7
0 89 35 126.33 0.0376 723.7
0 89 45 72.83 0.0890 519.3
0 89 31 129.77 0.0611 497.6
0 89 27 103.56 0.0425 511.4
0 89 27 206.82 0.0338 225.1
0 89 41 129.74 0.0509 767.7
0 89 40 67.07 0.0523 216.2
0 89 39 93.54 0.0627 468.6
0 89 32 68.64 0.0902 219.8
0 89 22 54.37 0.1099 522.8
0 89 39 135.26 0.0623 607.4
0 89 44 113.80 0.0817 774.6
0 89 34 125.14 0.0455 533.5
0 89 27 95.35 0.0680 933.6
0 89 40 155.19 0.0600 457.1
0 89 36 137.71 0.0551 585.8
0 89 21 186.88 0.0362 922.3
0 89 16 48.65 0.0866 559.7
0 89 19 67.24 0.0315 230.3
0 89 17 122.94 0.0480 225.5
0 89 39 106.26 0.0703 615.4
0 89 25 87.59 0.0474 773.5
0 89 14 536.28 0.0366 912.6
0 89 22 152.22 0.0624 514.5
0 89 14 78.96 0.1070 615.6
0 89 16 150.72 0.0630 240.6
0 89 33 62.20 0.1034 400.1
0 89 26 99.52 0.0496 712.5
0 89 14 212.37 0.1398 723.5
0 89 17 99.72 0.0375 790.7
0 89 20 148.24 0.0560 471.5
0 89 13 54.45 0.0219 10.7
0 89 16 84.80 0.0318 328.9
0 89 15 119.27 0.0714 872.3
0 89 18 61.61 0.0821 923.2
0 89 14 124.08 0.0636 769.1
0 89 44 144.29 0.0756 800.7
0 89 13 128.87 0.1143 758.4
0 89 15 79.60 0.0752 473.1
0 89 20 97.28 0.0605 911.3
0 89 19 80.58 0.0686 727.5
0 89 31 65.82 0.0801 565.9
0 89 19 592.23 0.0483 423.4
0 89 13 241.91 0.0548 692.5
0 89 20 71.88 0.0297 356.1
0 89 18 72.88 0.0981 675.8
0 89 21 183.86 0.0434 721.3
0 89 16 52.72 0.0827 219.8
0 89 20 100.84 0.0376 378.1
0 89 19 84.88 0.0841 630.7
0 89 18 431.20 0.0885 747.3
0 89 36 91.65 0.0983 594.3
0 89 16 70.61 0.1788 793.2
0 89 25 48.40 0.1259 664.0
0 89 13 64.75 0.0736 611.5
0 89 16 96.84 0.0318 396.4
0 89 18 86.73 0.0402 666.1
0 90 32 53.42 0.1065 107.8
0 90 19 57.62 0.1135 64.1
0 90 18 61.41 0.0936 656.6
0 90 31 50.59 0.1151 78.7
0 90 28 274.93 0.0696 610.2
0 90 36 127.22 0.0506 922.3
0 90 19 67.30 0.0770 50.8
0 90 28 61.22 0.1047 644.7
0 90 26 74.88 0.0455 219.7
0 90 16 102.76 0.0653 926.7
0 90 13 45.15 0.0862 177.6
0 90 16 59.01 0.1152 321.9
0 90 20 54.50 0.0581 54.7
0 90 15 79.46 0.0292 513.8
0 90 25 111.22 0.0411 12.0
0 90 19 206.16 0.0424 396.1
0 90 19 74.85 0.0969 771.5
0 90 40 320.19 0.0544 588.4
0 90 19 102.12 0.0538 604.5
0 90 29 65.30 0.0805 112.9
0 90 31 59.12 0.0697 266.2
0 90 23 68.34 0.0809 60.2
0 90 29 107.78 0.0451 369.9
0 90 18 248.91 0.0630 179.2
0 90 17 132.22 0.0495 178.1
0 90 28 58.10 0.0929 640.5
0 90 24 148.81 0.0430 223.1
0 90 17 61.02 0.0789 479.1
0 90 18 373.59 0.0308 887.8
0 90 29 57.34 0.0790 420.9
0 90 28 56.04 0.0727 368.9
0 90 17 205.42 0.0283 34.2
0 90 16 107.46 0.0385 68.2
0 90 35 97.70 0.0684 491.3
0 90 18 122.87 0.0560 179.5
0 90 32 58.79 0.0851 648.4
0 90 15 62.97 0.1002 465.4
0 90 23 406.36 0.0499 90.7
0 90 15 92.83 0.0487 374.4
0 90 18 45.84 0.1030 600.1
0 90 29 99.10 0.0785 694.6
0 90 42 117.95 0.0658 611.3
0 90 20 159.70 0.0357 57.9
0 90 14 406.83 0.1125 285.7
0 90 31 225.72 0.0694 597.1
0 90 35 68.96 0.0734 770.0
0 90 29 155.14 0.0281 88.4
0 90 17 59.73 0.0240 42.5
0 90 27 376.22 0.0628 561.3
0 90 23 48.59 0.1025 235.8
0 90 16 51.34 0.0270 219.8
0 90 16 396.92 0.0229 21.5
0 90 16 45.15 0.0180 475.1
0 90 35 78.82 0.0634 394.3
0 90 38 126.04 0.0521 515.7
0 90 29 158.59 0.0565 167.3
0 90 31 180.67 0.0561 124.8
0 90 17 155.13 0.0666 54.4
0 90 25 75.30 0.0979 272.6
0 90 18 98.73 0.1330 132.0
0 90 40 656.42 0.0330 615.7
0 90 33 84.57 0.0777 678.7
0 90 32 152.58 0.0610 271.5
0 90 25 77.11 0.0629 656.6
0 90 40 60.94 0.0744 92.1
0 90 17 130.23 0.0394 885.0
0 90 35 86.81 0.0846 722.8
0 90 40 67.25 0.1110 751.2
0 90 18 310.11 0.0484 505.3
0 90 35 52.41 0.0826 925.4
0 90 45 60.25 0.0797 140.6
0 90 16 47.58 0.0800 194.6
0 90 36 50.73 0.1090 108.3
0 90 26 72.69 0.0877 133.7
0 90 31 91.66 0.0788 362.3
0 90 36 114.87 0.0515 213.8
0 90 32 118.36 0.0501 678.3
0 90 40 159.17 0.0654 768.0
0 90 37 70.79 0.0907 101.5
0 90 21 46.33 0.1008 911.7
0 90 20 255.51 0.0365 939.6
0 90 22 72.21 0.0319 41.9
0 90 19 52.76 0.0706 905.7
0 90 41 118.77 0.0583 108.2
0 90 39 189.32 0.0423 580.9
0 90 37 152.79 0.0412 622.8
0 90 26 51.84 0.1164 321.2
0 90 38 75.15 0.1049 744.6
0 90 26 51.56 0.0775 42.4
0 90 35 58.73 0.0899 157.6
0 90 30 49.00 0.0934 617.0
0 90 24 55.36 0.0725 352.0
0 90 16 63.65 0.1027 116.7
0 90 30 80.90 0.0597 517.6
0 90 29 88.34 0.0463 96.7
0 90 38 81.47 0.0819 154.6
0 90 21 77.62 0.0807 221.7
0 90 24 63.74 0.0729 85.5
0 90 31 312.31 0.0374 926.3
0 90 38 99.01 0.0555 688.1
0 90 23 81.67 0.0838 40.5
0 90 20 72.94 0.0410 369.1
0 90 18 46.43 0.1169 561.2
0 90 29 90.75 0.0796 283.5
0 90 21 155.94 0.0450 53.7
0 90 21 60.72 0.0951 91.1
0 90 26 130.05 0.0529 297.7
0 90 32 90.26 0.0622 246.5
0 90 32 49.33 0.0535 170.9
0 90 27 67.09 0.1144 583.7
0 90 28 239.36 0.0864 203.1
0 90 39 143.18 0.0635 300.8
0 90 24 69.27 0.0492 139.3
0 90 35 102.47 0.0545 895.1
0 90 20 996.84 0.0481 573.7
0 90 38 46.99 0.0936 100.3
0 90 44 241.24 0.0525 723.5
0 90 32 84.75 0.0553 616.1
0 90 25 82.65 0.0510 53.3
0 90 40 229.14 0.0608 746.2
0 90 27 137.31 0.0491 54.8
0 90 37 84.04 0.0623 231.5
0 90 38 254.92 0.0931 241.2
0 90 24 78.77 0.0574 318.2
0 90 28 84.81 0.0903 927.5
0 90 26 216.79 0.0667 753.1
0 90 28 57.53 0.0977 56.4
0 90 39 96.32 0.0729 784.6
0 90 24 85.64 0.0868 75.9
0 90 17 75.33 0.0517 333.5
0 90 35 128.10 0.0611 660.3
0 90 25 50.66 0.0909 904.1
0 90 15 61.48 0.0412 70.6
0 90 26 86.70 0.0806 56.3
0 90 26 53.06 0.0706 98.5
0 90 24 145.22 0.0571 478.5
0 90 19 719.03 0.0666 625.2
0 90 29 152.38 0.0447 33.3
0 90 26 145.73 0.0429 189.0
0 90 24 51.56 0.1119 335.4
0 90 25 175.55 0.0370 299.8
0 90 37 585.69 0.0526 266.5
0 90 25 193.64 0.0615 52.2
0 90 38 111.52 0.0699 341.2
0 90 16 69.12 0.0536 422.7
0 90 17 46.48 0.0656 478.9
0 90 14 53.05 0.1012 902.6
0 90 18 148.16 0.0411 367.4
0 90 16 85.80 0.0428 243.6
0 90 13 99.70 0.1583 726.7
0 90 23 258.76 0.1255 779.9
0 90 30 84.37 0.0712 141.3
0 90 31 135.90 0.0349 196.2
0 90 24 46.61 0.0942 50.2
0 91 42 500.55 0.0549 182.6
0 91 19 73.38 0.0833 46.3
0 91 29 265.21 0.0313 182.3
0 91 37 366.16 0.0552 312.7
0 91 29 116.64 0.0587 110.9
0 91 20 96.82 0.0748 247.1
0 91 35 111.04 0.0627 328.1
0 91 38 106.94 0.0580 783.4
0 91 26 57.29 0.0792 571.9
0 91 25 138.14 0.0693 951.5
0 91 34 66.12 0.0803 409.3
0 91 22 80.51 0.0611 896.4
0 91 40 66.77 0.0644 218.9
0 91 18 512.91 0.0540 935.2
0 91 19 80.19 0.0538 125.2
0 91 20 187.66 0.0484 863.7
0 91 16 67.95 0.0580 360.5
0 91 20 45.65 0.0859 56.5
0 91 46 161.89 0.0571 41.6
0 91 16 323.55 0.0549 631.3
0 91 39 135.79 0.0586 216.6
0 91 13 64.71 0.0254 695.0
0 91 39 60.86 0.0959 218.1
0 91 44 93.04 0.0650 223.3
0 91 35 75.15 0.0587 400.2
0 91 34 207.17 0.0846 517.7
0 91 34 128.36 0.0751 259.6
0 91 38 70.98 0.0873 395.2
0 91 27 274.47 0.0980 65.3
0 91 28 65.21 0.0774 788.2
0 91 29 52.59 0.1006 423.6
0 91 16 103.70 0.0994 3.5
0 91 29 86.81 0.0672 932.7
0 91 23 316.59 0.0421 51.7
0 91 43 116.92 0.0634 139.6
0 91 27 294.09 0.0381 878.6
0 91 43 72.65 0.0709 10.5
0 91 36 203.10 0.0576 921.4
0 91 16 75.31 0.0643 252.7
0 91 24 95.39 0.0516 335.7
0 91 24 50.89 0.0908 85.4
0 91 18 393.72 0.0889 138.0
0 91 34 73.63 0.1102 653.3
0 91 23 185.23 0.0486 926.4
0 91 22 56.48 0.1175 388.3
0 91 18 72.19 0.0620 117.7
0 91 36 125.25 0.0632 147.2
0 91 42 108.81 0.0912 440.7
0 91 14 485.01 0.1258 880.6
0 91 31 116.94 0.0521 789.5
0 91 25 163.00 0.0294 258.7
0 91 25 287.09 0.0883 899.9
0 91 16 78.23 0.1348 83.5
0 91 27 99.66 0.0890 64.1
0 91 44 82.02 0.0534 96.9
0 91 40 72.59 0.0590 410.7
0 91 33 88.31 0.0905 789.6
0 91 15 58.07 0.0678 53.1
0 91 27 82.92 0.0660 131.4
0 91 18 75.54 0.0572 65.2
0 91 22 96.78 0.0337 251.1
0 91 15 94.62 0.1146 328.7
0 91 35 102.42 0.0445 153.6
0 91 16 55.25 0.1012 601.6
0 91 43 106.91 0.0803 427.0
0 91 17 74.48 0.0304 609.3
0 91 18 404.04 0.1097 863.2
0 91 19 93.39 0.0671 40.2
0 91 13 53.07 0.1443 504.8
0 91 30 133.37 0.0670 336.9
0 91 20 94.14 0.0809 905.4
0 91 21 120.81 0.0242 170.2
0 91 22 109.89 0.0798 912.0
0 91 25 107.78 0.0408 691.7
0 91 33 104.37 0.0490 379.2
0 91 39 224.81 0.0561 181.6
0 91 29 79.33 0.0535 785.0
0 91 26 107.89 0.0279 279.9
0 91 36 80.66 0.0843 489.0
0 91 23 46.27 0.0895 434.4
0 91 15 110.91 0.0719 276.0
0 91 22 82.75 0.0494 108.6
0 91 21 56.64 0.0536 116.9
0 91 16 108.58 0.1460 275.5
0 91 28 66.76 0.1026 616.9
0 91 19 100.67 0.0638 685.5
0 91 29 131.22 0.0352 541.9
0 91 22 75.88 0.0633 124.9
0 91 26 198.58 0.0459 217.3
0 91 18 116.51 0.0554 72.1
0 91 44 273.92 0.0419 195.7
0 91 41 63.49 0.0695 686.0
0 91 45 169.24 0.0854 183.6
0 91 36 187.67 0.0398 204.5
0 91 30 338.11 0.0649 16.1
0 91 17 225.37 0.0824 138.3
0 91 16 62.53 0.0630 118.5
0 91 26 57.04 0.0898 194.9
0 91 14 52.48 0.1001 520.1
0 91 17 47.69 0.0524 518.4
0 91 17 59.99 0.0238 38.2
0 91 20 79.81 0.0359 774.9
0 91 14 70.90 0.0930 116.7
0 91 22 51.48 0.1038 156.5
0 91 39 54.54 0.0919 888.2
0 91 25 66.75 0.0980 145.2
0 91 15 52.49 0.1186 220.4
0 91 22 56.00 0.0958 385.3
0 91 21 59.46 0.0728 291.4
0 91 26 316.85 0.0716 521.2
0 91 22 83.33 0.1140 28.4
0 91 24 64.66 0.0987 361.5
0 91 16 56.48 0.0622 49.7
0 91 25 53.05 0.1027 340.3
0 91 22 417.69 0.1010 912.3
0 91 38 107.54 0.0765 857.6
0 91 36 55.37 0.1069 271.7
0 91 15 52.51 0.1399 246.7
0 91 14 60.57 0.1008 116.2
0 93 20 57.12 0.0500 70.1
0 93 18 64.71 0.1078 736.7
0 93 32 85.54 0.0797 640.3
0 93 25 56.81 0.0918 759.8
0 93 20 57.36 0.0903 65.1
0 93 43 246.53 0.0473 764.1
0 93 43 1047.47 0.0475 845.0
0 93 33 53.74 0.0554 548.3
0 93 35 88.36 0.0567 275.8
0 93 34 92.97 0.0795 248.1
0 93 18 167.02 0.0504 415.1
0 93 13 323.73 0.0365 314.8
0 93 24 119.56 0.0766 763.5
0 93 18 78.20 0.0906 459.0
0 93 16 156.63 0.0614 38.7
0 93 22 132.21 0.0221 229.6
0 93 29 72.00 0.1241 775.5
0 93 40 238.04 0.0641 725.1
0 93 13 172.36 0.0796 784.9
0 93 37 60.42 0.0772 616.3
0 93 33 79.45 0.0723 489.5
0 93 32 183.83 0.0410 755.1
0 93 38 90.17 0.0694 467.3
0 93 27 48.38 0.0509 518.2
0 93 22 118.43 0.0603 628.9
0 93 37 209.74 0.0560 496.2
0 93 24 45.62 0.1274 216.6
0 93 37 151.41 0.0445 819.3
0 93 37 68.31 0.0853 340.2
0 93 35 264.32 0.0422 501.4
0 93 33 83.46 0.0727 398.3
0 93 28 77.16 0.1081 191.7
0 93 18 60.22 0.1083 932.0
0 93 40 112.15 0.0534 592.9
0 93 46 81.46 0.0604 357.5
0 93 33 77.77 0.0927 302.2
0 93 33 86.16 0.0805 297.1
0 93 31 131.33 0.0395 792.0
0 93 28 563.38 0.0277 404.5
0 93 35 67.22 0.0862 140.6
0 93 17 64.68 0.0562 884.3
0 93 18 50.28 0.1024 197.5
0 93 23 62.32 0.0539 351.6
0 93 20 67.80 0.0801 893.7
0 93 25 68.47 0.0820 659.2
0 93 28 279.42 0.0382 466.9
0 93 17 59.64 0.0872 379.9
0 93 35 258.49 0.0669 253.3
0 93 16 58.04 0.1045 921.2
0 93 33 64.29 0.1173 507.4
0 93 17 63.03 0.0622 243.1
0 93 29 82.00 0.0848 782.5
0 93 18 50.11 0.0828 271.2
0 93 28 164.68 0.0276 410.7
0 93 23 75.87 0.1067 851.5
0 93 20 79.38 0.0716 810.4
0 93 39 280.54 0.0525 136.2
0 93 14 253.61 0.0292 384.9
0 93 43 91.23 0.0468 426.7
0 93 37 192.64 0.0828 583.6
0 93 18 144.11 0.0731 472.3
0 93 39 59.34 0.0942 616.7
0 93 24 115.82 0.0277 264.0
0 93 25 104.21 0.0589 276.4
0 93 37 122.35 0.0615 490.0
0 93 19 93.23 0.1186 454.4
0 93 20 137.02 0.0985 763.9
0 93 43 58.94 0.0956 398.2
0 93 16 91.41 0.0841 382.1
0 93 32 80.25 0.0701 253.3
0 93 20 57.93 0.1041 297.0
0 93 19 363.45 0.1288 735.0
0 93 14 151.60 0.0909 752.9
0 93 13 99.39 0.0713 736.7
0 93 19 156.14 0.1195 684.9
0 93 24 47.58 0.0910 193.5
0 93 31 57.64 0.0597 816.9
0 93 20 118.17 0.0496 919.6
0 93 38 98.76 0.0593 460.9
0 93 29 100.29 0.0349 166.9
0 93 39 83.77 0.0867 461.4
0 93 47 89.85 0.0522 615.0
0 93 17 101.72 0.0388 244.5
0 93 43 179.69 0.0541 722.0
0 93 36 87.01 0.0497 118.8
0 93 32 58.49 0.0884 182.9
0 93 31 72.98 0.0703 345.6
0 93 28 203.64 0.0577 497.1
0 93 26 46.79 0.0869 524.9
0 93 30 99.62 0.0661 837.3
0 93 21 46.63 0.1467 184.9
0 93 29 95.67 0.0689 219.1
0 93 23 75.63 0.1019 628.3
0 93 26 694.69 0.0324 591.4
0 93 28 105.58 0.0485 469.7
0 93 34 64.92 0.0897 368.1
0 93 35 55.01 0.0911 799.4
0 93 26 86.18 0.0587 468.1
0 93 20 504.96 0.0779 948.3
0 93 29 54.73 0.0818 451.3
0 93 36 145.98 0.0547 264.8
0 93 27 78.02 0.0516 309.6
0 93 24 51.08 0.0817 206.2
0 93 28 77.07 0.0842 122.3
0 93 35 190.84 0.0482 52.9
0 93 34 104.98 0.0622 754.7
0 93 21 147.85 0.1063 145.6
0 93 39 197.59 0.0516 686.9
0 93 31 123.21 0.0662 340.0
0 93 25 45.10 0.1499 140.6
0 93 21 255.46 0.0950 168.8
0 93 39 85.50 0.0691 601.3
0 93 26 48.99 0.0832 196.6
0 93 30 79.61 0.0887 782.6
0 93 17 53.96 0.1631 267.3
0 93 24 98.02 0.0259 476.6
0 93 35 632.79 0.0351 118.7
0 93 17 272.13 0.0227 929.3
0 93 34 64.56 0.0990 349.8
0 93 14 118.23 0.0506 95.6
0 93 33 79.33 0.0792 314.1
0 93 39 50.20 0.1079 543.6
0 93 29 102.97 0.0337 189.0
0 93 27 191.74 0.0500 646.6
0 93 19 96.40 0.0693 852.2
0 93 41 76.17 0.0814 351.3
0 93 26 86.38 0.0878 525.7
0 93 40 72.17 0.0566 727.2
0 93 26 131.93 0.0638 73.8
0 93 14 286.79 0.1488 159.7
0 93 17 68.21 0.0750 180.9
0 93 17 65.12 0.0743 252.1
0 93 28 104.82 0.0597 823.3
0 93 23 72.50 0.0872 644.9
0 93 15 163.40 0.0302 272.4
0 93 16 105.62 0.1187 525.7
0 93 18 67.56 0.1311 260.3
0 93 17 57.82 0.0405 173.2
0 93 24 64.28 0.0985 421.8
0 93 29 137.46 0.0353 639.7
0 93 41 167.91 0.0854 905.9
0 93 19 54.45 0.1105 45.1
0 93 15 91.08 0.0802 72.3
0 93 16 67.00 0.0406 20.3
0 93 27 257.90 0.0259 173.9
0 93 29 45.61 0.0798 540.1
0 93 22 169.75 0.0682 925.5
0 93 33 69.50 0.0804 381.9
0 93 16 82.51 0.0369 71.4
0 93 20 397.49 0.0948 833.0
0 93 22 48.69 0.0886 756.7
0 93 23 95.66 0.0701 865.7
0 93 13 242.97 0.0902 68.1
0 93 35 56.72 0.0822 882.5
0 93 17 48.54 0.1487 110.7
0 95 30 55.16 0.0997 126.5
0 95 40 179.58 0.0694 130.8
0 95 18 69.70 0.0584 93.1
0 95 21 60.65 0.0738 77.3
0 95 41 177.65 0.0465 212.8
0 95 45 58.30 0.0829 75.2
0 95 43 142.28 0.0725 289.6
0 95 37 82.98 0.1010 123.3
0 95 29 57.04 0.1151 143.4
0 95 37 53.84 0.1089 858.3
0 95 37 67.39 0.0820 61.1
0 95 41 68.47 0.0673 934.8
0 95 30 52.38 0.0643 367.6
0 95 25 168.20 0.0438 580.8
0 95 32 359.79 0.0500 224.7
0 95 28 102.06 0.0538 643.9
0 95 15 71.69 0.0588 830.2
0 95 33 111.37 0.0899 79.2
0 95 39 113.63 0.0780 363.9
0 95 26 78.88 0.0631 221.0
0 95 43 73.31 0.0944 214.0
0 95 37 70.01 0.0867 307.6
0 95 33 61.74 0.0937 370.5
0 95 40 76.88 0.0856 280.7
0 95 40 119.71 0.0835 32.2
0 95 40 194.93 0.0795 373.3
0 95 41 190.86 0.0468 102.4
0 95 14 83.92 0.0369 604.9
0 95 34 219.21 0.0467 412.3
0 95 20 141.46 0.0528 222.5
0 95 41 68.34 0.0742 198.0
0 95 21 76.75 0.1127 86.3
0 95 17 104.66 0.0431 225.9
0 95 33 75.34 0.0866 336.5
0 95 20 56.04 0.1311 18.3
0 95 21 80.59 0.0420 226.3
0 95 40 196.01 0.0767 597.5
0 95 18 238.33 0.0394 85.7
0 95 28 70.12 0.0829 17.7
0 95 39 47.76 0.1075 386.6
0 95 16 63.59 0.0172 197.8
0 95 30 71.22 0.1013 647.1
0 95 30 74.58 0.0629 83.4
0 95 36 199.03 0.0772 69.3
0 95 20 76.38 0.0888 188.9
0 95 35 108.15 0.0535 25.1
0 95 17 509.40 0.0252 228.1
0 95 39 66.27 0.0836 429.5
0 95 18 172.03 0.0394 945.6
0 95 29 137.07 0.0514 15.4
0 95 37 596.16 0.0637 636.8
0 95 35 138.13 0.0542 549.1
0 95 19 158.52 0.0781 343.0
0 95 24 102.18 0.0893 944.0
0 95 33 86.02 0.0766 347.8
0 95 17 46.74 0.0455 347.4
0 95 22 101.65 0.0276 620.5
0 95 27 64.73 0.0897 269.6
0 95 15 191.14 0.0280 921.4
0 95 18 48.08 0.0690 942.6
0 95 20 154.64 0.0348 586.7
0 95 22 63.83 0.1106 238.3
0 95 34 58.52 0.0757 583.4
0 95 42 164.27 0.0501 268.8
0 95 18 152.60 0.0732 118.8
0 95 15 93.27 0.0575 554.8
0 95 44 51.71 0.0734 478.6
0 95 32 109.05 0.0789 876.8
0 95 17 68.58 0.0449 150.6
0 95 42 123.74 0.0536 320.0
0 95 25 119.71 0.0348 275.1
0 95 43 100.45 0.0664 217.1
0 95 34 75.97 0.0925 71.1
0 95 26 63.00 0.0777 354.5
0 95 30 89.03 0.0525 24.7
0 95 34 131.70 0.0456 383.7
0 95 22 72.76 0.0419 77.9
0 95 19 79.05 0.0511 811.1
0 95 36 51.99 0.0822 362.0
0 95 30 182.16 0.0302 836.2
0 95 33 122.09 0.0533 220.9
0 95 37 55.93 0.1098 225.2
0 95 18 59.36 0.0786 946.3
0 95 18 164.42 0.0310 876.7
0 95 42 302.30 0.0727 55.5
0 95 23 208.06 0.0291 69.1
0 95 18 215.79 0.0282 941.1
0 95 28 54.92 0.1112 238.7
0 95 26 105.32 0.0614 3.8
0 95 33 136.32 0.0634 293.2
0 95 42 94.92 0.0470 379.0
0 95 34 53.09 0.0999 519.7
0 95 26 388.09 0.0542 282.9
0 95 24 82.97 0.0270 20.9
0 95 16 49.88 0.1275 498.3
0 95 18 100.08 0.0465 11.1
0 95 32 49.78 0.1217 249.3
0 95 39 77.96 0.1005 380.5
0 95 34 60.44 0.0897 337.4
0 95 29 47.87 0.1499 305.7
0 95 28 83.27 0.0753 74.3
0 95 20 628.48 0.0543 39.4
0 95 28 102.63 0.0782 23.2
0 95 17 58.97 0.0998 169.8
0 95 33 111.30 0.0727 300.7
0 95 34 57.87 0.0901 226.0
0 95 22 52.13 0.1060 778.9
0 95 21 81.08 0.0803 339.0
0 95 36 182.53 0.0504 537.6
0 95 20 133.68 0.0604 54.7
0 95 35 97.67 0.0587 175.6
0 95 25 94.10 0.0619 16.0
0 95 40 93.91 0.0751 374.0
0 95 47 60.06 0.0873 397.0
0 95 20 254.90 0.0567 46.3
0 95 22 206.16 0.0485 16.6
0 95 26 105.49 0.0565 159.1
0 95 37 86.26 0.0616 269.3
0 95 28 273.96 0.0361 363.5
0 95 42 155.69 0.0481 301.0
0 95 40 145.11 0.0414 924.4
0 95 35 64.96 0.0770 514.8
0 95 15 188.91 0.0644 391.4
0 95 23 430.01 0.0508 179.5
0 95 39 59.99 0.1055 780.3
0 95 36 205.08 0.0614 306.0
0 95 18 45.85 0.0825 381.1
0 95 17 48.77 0.1252 350.9
0 95 14 238.08 0.1075 135.7
0 95 17 84.89 0.0416 326.1
0 95 43 84.74 0.0849 280.1
0 95 27 166.57 0.0519 214.9
0 95 33 71.64 0.0616 520.5
0 95 20 65.05 0.0795 133.3
0 95 27 246.14 0.0706 801.2
0 95 28 113.00 0.0528 127.3
0 95 30 155.39 0.0658 265.0
0 95 37 70.67 0.0905 232.9
0 95 41 222.82 0.0535 653.4
0 95 20 1285.14 0.0459 658.2
0 95 26 81.31 0.0402 113.8
0 95 29 64.99 0.0998 844.3
0 95 26 121.48 0.0639 243.6
0 95 44 63.92 0.0848 51.1
0 95 35 63.76 0.1225 475.9
0 95 41 532.62 0.0350 920.8
0 95 34 167.23 0.0436 596.7
0 95 42 120.24 0.0676 895.1
0 95 41 48.31 0.1016 643.0
0 95 19 261.81 0.0946 182.4
0 95 17 105.64 0.0457 598.5
0 95 24 131.57 0.0914 463.9
0 95 21 77.60 0.0815 250.0
0 95 44 112.46 0.0594 228.6
0 95 33 63.87 0.0975 71.5
0 95 22 113.78 0.0320 462.1
0 95 40 197.80 0.0660 283.5
0 95 44 94.61 0.0651 132.4
0 95 46 118.13 0.0698 143.1
0 95 35 181.57 0.0939 922.5
0 95 47 127.87 0.0372 254.5
0 95 36 113.16 0.0503 337.6
0 95 14 59.94 0.1551 240.1
0 95 33 79.94 0.0571 320.5
0 95 39 208.84 0.0465 335.7
0 95 37 52.02 0.0694 538.7
0 95 17 92.49 0.0798 935.5
0 95 26 125.51 0.0770 620.3
0 95 30 101.49 0.0704 67.5
0 95 21 59.90 0.0806 292.4
0 95 32 133.33 0.0516 162.2
0 95 40 102.75 0.0552 59.9
0 95 18 45.28 0.0405 218.0
0 95 39 315.25 0.0314 664.2
0 95 36 1084.82 0.0386 37.1
0 95 19 209.65 0.0296 44.4
0 95 37 82.19 0.0847 75.5
0 95 31 103.86 0.0667 95.6
0 95 22 144.39 0.0415 161.8
0 95 44 78.94 0.0762 174.2
0 95 34 52.23 0.1280 368.9
0 95 14 56.69 0.1302 97.4
0 95 26 489.59 0.0376 339.5
0 95 29 55.77 0.1074 385.5
0 95 29 90.95 0.0769 134.9
0 95 15 350.42 0.0970 26.7
0 95 30 1911.89 0.0479 157.0
0 95 19 644.08 0.0467 9.2
0 95 27 136.95 0.0442 785.5
0 95 16 78.86 0.0427 612.5
0 95 17 134.05 0.0451 316.7
0 95 33 185.96 0.0566 335.6
0 95 16 77.29 0.0260 427.0
0 95 22 48.65 0.1003 827.7
0 95 17 297.83 0.0366 135.3
0 95 19 108.03 0.0650 645.6
0 95 33 125.56 0.0635 211.9
0 95 25 120.09 0.0977 296.1
0 95 23 51.93 0.0844 506.3
0 95 36 198.05 0.0445 880.5
0 95 14 332.70 0.0609 199.0
0 95 19 118.47 0.0416 57.9
0 95 25 147.25 0.0722 40.6
0 95 32 82.76 0.0841 206.9
0 95 34 84.82 0.0582 403.0
0 95 38 45.94 0.1035 248.4
0 95 17 103.71 0.0579 235.0
0 95 17 684.31 0.0336 398.0
0 95 14 328.52 0.0662 205.9
0 95 16 226.39 0.0264 60.6
0 95 19 79.70 0.0503 433.4
0 95 16 47.56 0.0993 226.0
0 95 14 53.30 0.1250 230.2
0 95 30 96.62 0.0751 466.6
0 95 16 63.21 0.0398 447.5
0 95 18 199.81 0.0412 176.9
0 95 22 79.67 0.0559 191.7
0 95 17 90.28 0.0662 189.8
0 95 21 68.98 0.0378 277.6
0 95 20 121.81 0.0957 591.1
0 95 27 78.64 0.0574 852.2
0 95 21 281.40 0.1023 197.2
0 95 13 47.08 0.1434 127.2
0 95 38 213.79 0.0741 326.7
0 96 35 122.22 0.0467 394.8
0 96 20 72.07 0.0871 256.6
0 96 31 99.88 0.0747 415.1
0 96 42 151.73 0.0483 443.0
0 96 30 278.84 0.0432 945.4
0 96 37 66.19 0.0905 170.1
0 96 25 52.11 0.0996 572.3
0 96 26 80.03 0.0896 860.3
0 96 23 48.56 0.1077 852.3
0 96 17 88.15 0.0393 937.5
0 96 28 88.23 0.0679 308.1
0 96 17 222.80 0.0633 926.0
0 96 23 217.79 0.0744 875.3
0 96 34 162.63 0.0682 403.3
0 96 26 173.79 0.0364 421.5
0 96 31 121.32 0.0697 563.6
0 96 46 77.46 0.0740 390.3
0 96 34 67.29 0.0869 903.2
